Date,Open,High,Low,Close,Adj Close,Volume,,End,Daily Return,Cummulative Return,% Change
11/3/1967,92.339996,92.900002,91.330002,91.779999,91.779999,8800000,,,0.993935488,1.253825174,0.253825174
11/6/1967,91.779999,92.230003,90.389999,91.480003,91.480003,10320000,,,0.996731358,1.249726868,0.249726868
11/8/1967,91.480003,93.07,90.800003,91.139999,91.139999,12630000,,,0.996283297,1.245082005,0.245082005
11/9/1967,91.139999,92.25,90.610001,91.589996,91.589996,8890000,,,1.004937426,1.251229505,0.251229505
11/10/1967,91.589996,92.839996,91.290001,92.209999,92.209999,9960000,,,1.006769331,1.259699492,0.259699492
11/13/1967,92.209999,93.230003,91.459999,91.970001,91.970001,10130000,,,0.997397267,1.25642083,0.25642083
11/14/1967,91.970001,92.489998,90.809998,91.389999,91.389999,10350000,,,0.993693574,1.248497305,0.248497305
11/15/1967,91.389999,92.25,90.440002,91.760002,91.760002,10000000,,,1.004048616,1.253551991,0.253551991
11/16/1967,91.760002,93.279999,91.5,92.599998,92.599998,10570000,,,1.009154272,1.265027347,0.265027347
11/17/1967,92.599998,93.620003,92.019997,92.82,92.82,10050000,,,1.002375832,1.268032839,0.268032839
11/20/1967,92.379997,92.379997,90.089996,91.650002,91.650002,12750000,,,0.98739498,1.252049259,0.252049259
11/21/1967,91.650002,93.709999,91.639999,93.099998,93.099998,12300000,,,1.015821014,1.271857948,0.271857948
11/22/1967,93.099998,94.410004,92.699997,93.650002,93.650002,12180000,,,1.005907669,1.279371664,0.279371664
11/24/1967,93.650002,94.459999,92.739998,93.900002,93.900002,9470000,,,1.002669514,1.282786965,0.282786965
11/27/1967,93.900002,94.800003,93.32,94.169998,94.169998,10040000,,,1.002875357,1.286475435,0.286475435
11/28/1967,94.169998,95.080002,93.57,94.489998,94.489998,11040000,,,1.00339811,1.29084702,0.29084702
11/29/1967,94.489998,95.510002,93.849998,94.470001,94.470001,11400000,,,0.999788369,1.290573837,0.290573837
11/30/1967,94.470001,94.940002,93.489998,94,94,8860000,,,0.995024865,1.284153058,0.284153058
12/1/1967,94,94.949997,93.410004,94.5,94.5,9740000,,,1.005319149,1.290983659,0.290983659
12/4/1967,94.5,95.68,94.089996,95.099998,95.099998,11740000,,,1.006349185,1.299180354,0.299180354
12/5/1967,95.099998,96.269997,94.519997,95.230003,95.230003,12940000,,,1.001367035,1.300956378,0.300956378
12/6/1967,95.230003,96.160004,94.099998,95.639999,95.639999,11940000,,,1.004305324,1.306557417,0.306557417
12/7/1967,95.639999,96.669998,95.040001,95.529999,95.529999,12490000,,,0.998849854,1.305054685,0.305054685
12/8/1967,95.529999,96.25,94.779999,95.419998,95.419998,10710000,,,0.998848519,1.303551939,0.303551939
12/11/1967,95.419998,95.989998,94.5,95.120003,95.120003,10500000,,,0.996856057,1.299453646,0.299453646
12/12/1967,95.120003,95.779999,94.339996,95.010002,95.010002,10860000,,,0.998843556,1.2979509,0.2979509
12/13/1967,95.010002,96,94.580002,95.339996,95.339996,12480000,,,1.003473255,1.302459015,0.302459015
12/14/1967,95.339996,96.349998,94.849998,95.470001,95.470001,12310000,,,1.001363594,1.30423504,0.30423504
12/15/1967,95.470001,96.199997,94.510002,95.029999,95.029999,11530000,,,0.995391201,1.298224083,0.298224083
12/18/1967,95.029999,95.879997,94.169998,94.769997,94.769997,10320000,,,0.997264001,1.294672143,0.294672143
12/19/1967,94.769997,95.410004,94,94.629997,94.629997,10610000,,,0.998522739,1.292759575,0.292759575
12/20/1967,94.629997,95.75,94.169998,95.150002,95.150002,11390000,,,1.005495139,1.299863469,0.299863469
12/21/1967,95.150002,96.25,94.690002,95.379997,95.379997,11010000,,,1.002417183,1.303005477,0.303005477
12/22/1967,95.379997,96.110001,94.610001,95.199997,95.199997,9570000,,,0.998112812,1.30054646,0.30054646
12/26/1967,95.199997,96.019997,94.610001,95.260002,95.260002,9150000,,,1.000630305,1.301366201,0.301366201
12/27/1967,95.260002,96.419998,94.82,95.910004,95.910004,12690000,,,1.006823451,1.31024601,0.31024601
12/28/1967,95.910004,96.650002,94.910004,95.889999,95.889999,12530000,,,0.999791419,1.309972718,0.309972718
12/29/1967,95.889999,96.900002,95.849998,96.470001,96.470001,14950000,,,1.006048618,1.317896243,0.317896243
1/2/1968,96.470001,97.330002,95.309998,96.110001,96.110001,11080000,,,0.99626827,1.31297821,0.31297821
1/3/1968,96.110001,96.949997,95.040001,95.669998,95.669998,12650000,,,0.995421881,1.306967239,0.306967239
1/4/1968,95.669998,96.230003,94.309998,95.360001,95.360001,13440000,,,0.996759726,1.302732307,0.302732307
1/5/1968,95.360001,96.660004,94.970001,95.940002,95.940002,11880000,,,1.006082225,1.310655819,0.310655819
1/8/1968,95.940002,97.400002,95.540001,96.620003,96.620003,14260000,,,1.007087773,1.31994545,0.31994545
1/9/1968,96.620003,97.839996,95.889999,96.5,96.5,13720000,,,0.99875799,1.318306065,0.318306065
1/10/1968,96.5,97.260002,95.660004,96.519997,96.519997,11670000,,,1.000207223,1.318579248,0.318579248
1/11/1968,96.519997,97.82,95.879997,96.620003,96.620003,13220000,,,1.001036117,1.31994545,0.31994545
1/12/1968,96.620003,97.440002,95.870003,96.720001,96.720001,13080000,,,1.001034962,1.321311543,0.321311543
1/15/1968,96.720001,97.459999,95.849998,96.419998,96.419998,12640000,,,0.996898232,1.317213141,0.317213141
1/16/1968,96.419998,96.910004,95.32,95.82,95.82,12340000,,,0.993777245,1.309016447,0.309016447
1/17/1968,95.82,96.410004,94.779999,95.639999,95.639999,12910000,,,0.998121467,1.306557417,0.306557417
1/18/1968,95.639999,96.660004,95.010002,95.559998,95.559998,13840000,,,0.999163519,1.305464507,0.305464507
1/19/1968,95.559998,96.220001,94.599998,95.239998,95.239998,11950000,,,0.996651318,1.301092922,0.301092922
1/22/1968,95.239998,95.400002,93.550003,94.029999,94.029999,10630000,,,0.987295264,1.284562881,0.284562881
1/23/1968,94.029999,94.660004,92.879997,93.660004,93.660004,11030000,,,0.996065139,1.279508304,0.279508304
1/24/1968,93.660004,94.120003,92.449997,93.169998,93.169998,10570000,,,0.994768247,1.272814232,0.272814232
1/25/1968,93.169998,94.110001,91.959999,93.300003,93.300003,12410000,,,1.001395353,1.274590257,0.274590257
1/26/1968,93.300003,94.339996,92.769997,93.449997,93.449997,9980000,,,1.001607653,1.276639356,0.276639356
1/29/1968,93.449997,94.379997,92.709999,93.349998,93.349998,9950000,,,0.99892992,1.275273249,0.275273249
1/30/1968,93.349998,93.709999,92.18,92.889999,92.889999,10110000,,,0.995072319,1.268989109,0.268989109
1/31/1968,92.889999,93.260002,91.269997,92.239998,92.239998,9410000,,,0.993002465,1.260109314,0.260109314
2/1/1968,92.239998,93.139999,91.57,92.559998,92.559998,10590000,,,1.003469211,1.264480899,0.264480899
2/2/1968,92.559998,93.440002,91.690002,92.269997,92.269997,10120000,,,0.996866886,1.260519136,0.260519136
2/5/1968,92.269997,92.720001,91.239998,91.870003,91.870003,8980000,,,0.995664961,1.255054737,0.255054737
2/6/1968,91.870003,92.519997,91.150002,91.900002,91.900002,8560000,,,1.000326537,1.25546456,0.25546456
2/7/1968,91.900002,92.739998,91.480003,92.059998,92.059998,8380000,,,1.001740979,1.257650297,0.257650297
2/8/1968,92.059998,92.400002,90.599998,90.900002,90.900002,9660000,,,0.987399565,1.241803357,0.241803357
2/9/1968,90.900002,91,89.230003,89.860001,89.860001,11850000,,,0.988558845,1.227595692,0.227595692
2/13/1968,89.860001,90.459999,86.730003,89.07,89.07,10830000,,,0.991208536,1.216803329,0.216803329
2/14/1968,89.07,90.599998,88.660004,90.139999,90.139999,11390000,,,1.012013012,1.231420802,0.231420802
2/15/1968,90.300003,90.300003,90.300003,90.300003,90.300003,9770000,,,1.001775061,1.233606649,0.233606649
